article,Text analysis/mining,Digital heritage and multimedia,Textual scholarship,Data preservation and  digital curation,DH discipline,NLP,Other
hal-01759191,0.007982653682119801,0.0026608854532240997,0.0013304424937814,0.00399132957682,0.0013304429594427,0.0013304424937814,0.9813738533994182
hal-01762730,0.004630793817341,0.0015435981331392,0.0007717993576079,0.0023153971997088,0.0007717991829849,0.0007717990665696,0.9891948482254521
hal-01913435,0.0045767442788927,0.25088039081310837,0.7392033338546753,0.0022883731289764,0.0007627910235896,0.0007627907325513,0.0015255815815179
hal-01915730,0.5419954609242265,0.0013897245517,0.0006948625086806,0.45314045867417,0.0006948622176423,0.0006948623922653,0.0013897244934923001
hal-01981922,0.0024202238128052,0.0008067413582466,0.0004033706791233,0.0409562811837529,0.9542033076286316,0.0004033707373309,0.0008067412127274001
hal-02109972,0.0047482045483774,0.6140168872661889,0.2302617430686951,0.1478076963685452,0.0007913676090538,0.0007913673762232,0.0015827352181076
hal-02154122,0.7824888417962936,0.0019851279212160997,0.0009925640188157,0.0029776915907859004,0.0009925637859851,0.2085780948400497,0.0019851280376314
hal-02280013,0.0023013376921878002,0.0007671127677894,0.000383556325687,0.9950137743726372,0.000383556325687,0.0003835562965832,0.0007671125058549
hal-02324617,0.9509394293418152,0.0010089451097882,0.000504472409375,0.0015134171699173,0.000504472409375,0.0445203185081481,0.0010089448769576002
hal-02513038,0.0041266705957236,0.5653582220547831,0.0006877787527628,0.0020633367821573,0.0006877787527628,0.4257006645202637,0.001375556923449
hal-02520508,0.325954313680995,0.0585049978690221,0.0295726209878921,0.0019339596619828,0.0006446531624533,0.0006446532206609,0.5827447464107536
halshs-01532877,0.4957632800214922,0.5001358222798444,0.0005126131582073,0.0015378391835837,0.0005126130999997,0.0005126131582073,0.001025226083584
halshs-01543050,0.1487162978155535,0.0023599072592332,0.2189573347568512,0.0035398623440413,0.6228867173194885,0.0011799539206549,0.0023599072592332
halshs-01557447,0.9897457761690018,0.0020508450688792998,0.0010254230583086,0.0030762677779419,0.001025422476232,0.0010254227090626,0.002050844952464
no_id_0,0.0055989357642827,0.0018663125811143,0.9860026836395264,0.0027994688134638,0.0009331569890491,0.0009331559995189,0.0018663121154531
no_id_1,0.99280977708986,0.0014380472712218,0.0007190239266492,0.0021570710232479,0.0007190236356109,0.0007190237520262,0.0014380471548065
no_id_10,0.0025522261857985,0.0008507416932843001,0.0004253710794728,0.0012761125108225,0.0004253708175383,0.0004253709630575,0.9940448129200375
no_id_100,0.0040780529961918,0.001359351153951,0.0006796755478717,0.0297379512921905,0.000679675664287,0.0006796755478717,0.9627856650040485
no_id_101,0.0049390178173778,0.0016463391948491,0.0008231697720475,0.9892988196806982,0.0008231697720475,0.0008231697720475,0.0016463394276797
no_id_102,0.0044132661423642,0.0014710888499393,0.000735544541385,0.0022066334495319997,0.0007355446578003,0.0007355444831773,0.9897023671073837
no_id_103,0.9952574988710692,0.0009484899346715,0.0004742449673358,0.0014227346691767,0.0004742449673358,0.0004742450837511,0.0009484900510869001
no_id_104,0.9369571892311792,0.057293620891869,0.0007186431321315,0.0021559291053560997,0.0007186431903392,0.0007186429575085,0.0014372862060552999
no_id_105,0.3734819240053181,0.0009781458647921,0.0004890730488114,0.0014672186807728,0.6221163868904114,0.0004890729906037,0.0009781459812074
no_id_106,0.9945627888082522,0.0010874449508264,0.0005437225336208,0.0016311673680318999,0.0005437225336208,0.0005437223007902,0.0010874448344111
no_id_107,0.3049255213700232,0.3824237624648958,0.0005584696773439,0.30985835968749587,0.0005584698519669,0.0005584696191363,0.0011169391218572
no_id_108,0.10479660949204089,0.0718148017767816,0.0006192218861542,0.0018576655420473,0.8190540075302124,0.0006192221771925,0.0012384437723084
no_id_109,0.0018130234384439998,0.3088827181491068,0.0003021706361323,0.0009065117337738,0.3281071782112121,0.3593840599060058,0.0006043411267454
no_id_11,0.4011404432822016,0.5853442949010058,0.0016894146101549,0.0050682444125412,0.0016894148429855,0.0016894146101549,0.0033788295695557
no_id_110,0.5987154971226116,0.0011167819611726999,0.000558390864171,0.0016751725343055,0.3962589502334595,0.0005583908059634,0.0011167816701344
no_id_111,0.0061497900169338,0.0020499301608651,0.0010249651968479,0.0030748952412974996,0.001024966710247,0.0010249650804325,0.9856504832860081
no_id_112,0.9939871274400501,0.0012025771429762,0.0006012908997945,0.0018038661219178,0.0006012886879034,0.0006012885714881,0.0012025769683530999
no_id_113,0.0046319075045171,0.9891922326642089,0.0007719845743849,0.0023159536649471,0.0007719848654232,0.0007719845743849,0.0015439690323545
no_id_114,0.0035055147600358003,0.0011685051722451,0.0884235054254531,0.0017527576419523998,0.9033969044685364,0.0005842524114996,0.0011685049976222
no_id_115,0.0048093084478748995,0.988778281258419,0.0008015516796149,0.002404654456768,0.0008015516796149,0.0008015515631996,0.0016031028935684
no_id_116,0.0072165584424508,0.577267286600545,0.0012027599150314,0.0036082786973564997,0.407096803188324,0.0012027595657855,0.0024055197136474997
no_id_117,0.25954674568492897,0.7368540800816845,0.0004498997004702,0.0013496992760335998,0.0004498998168855,0.0004498996131587,0.0008997991972137
no_id_118,0.9941506838076746,0.0011698668240568,0.0005849333829246,0.0017548008472657,0.0005849334993399,0.0005849333247169,0.0011698664748109
no_id_119,0.006820289767347,0.0022734304657205003,0.0011367150582373,0.0034101452911272,0.0011367155238986,0.0011367150582373,0.9840860316762701
no_id_12,0.016310492297634198,0.0054368323180823,0.9592238068580629,0.0081552483607083,0.0027184169739484,0.002718414645642,0.0054368313867598
no_id_120,0.8344952941406515,0.0009061766904778,0.0794760063290596,0.0013592649775090002,0.0824040248990058,0.0004530882870312,0.0009061765449586
no_id_121,0.1864206804602869,0.3100586150249,0.083548717200756,0.0010976234043482,0.4177767038345337,0.000365874468116,0.0007317490235434999
no_id_122,0.1872176047763784,0.0017681052559054,0.050060287117958,0.4218418825184926,0.3364599645137787,0.0008840523660182,0.0017681051976978
no_id_123,0.005684546777047,0.2026597348740323,0.0009474246762692,0.0028422735631464,0.7850237488746643,0.0009474245598539,0.0018948492361231
no_id_124,0.0033493226510468996,0.9460712900036014,0.0208596177399158,0.0016746614710425002,0.0263704881072044,0.0005582204321399,0.0011164408642797001
no_id_125,0.9939871162641792,0.0012025730102322,0.0006012863595969,0.0018038590205831,0.0006012866506353,0.0006012863013893,0.0012025726609862
no_id_126,0.0034735844819804,0.39005683950381353,0.0005789310089312,0.0315628095995634,0.5725910067558289,0.0005789308343082,0.0011578614357857999
no_id_127,0.2998663418111389,0.0013039601617492,0.0006519802263937,0.4082451334688812,0.2879766523838043,0.0006519802263937,0.0013039601617492
no_id_128,0.0043620482319961,0.001454016077332,0.0007270080968737,0.9905489291413685,0.0007270080968737,0.0007270080968737,0.0014540159027091
no_id_129,0.9911921803723085,0.001761563355103,0.0008807815611362,0.0026423446252009,0.0008807816775515,0.0008807816775515,0.0017615631222724
no_id_13,0.0037525601219382,0.0012508535291998,0.3506481349468231,0.6418467065668664,0.0006254267645999,0.0006254268228076,0.0012508541112764
no_id_130,0.0076548159122465,0.0025516056921332,0.0012758024968206,0.0038274085381999005,0.9808629751205444,0.001275802613236,0.002551605226472
no_id_131,0.009148465702309901,0.0030494896927848,0.1442086845636367,0.0045742335496468,0.0015247447881847,0.0015247446717694,0.8359695653198286
no_id_132,0.0029100237297822,0.4673960219079163,0.3515515923500061,0.17620233932393592,0.0004850041295867,0.0004850040131714,0.0009700080263428
no_id_133,0.0032630873611193996,0.9923861177521757,0.0005438482039608,0.0016315437387674002,0.0005438479711301,0.0005438478547148,0.001087695825845
no_id_134,0.8302471408387644,0.1658141239895484,0.0004923418746329,0.0014770255074835,0.0004923419328406,0.00049234170001,0.0009846835746429
no_id_135,0.0023161475255617,0.9945956717419904,0.0003860246506519,0.0011580740683710998,0.0003860247088596,0.0003860245633404,0.0007720492722
no_id_136,0.0167484187404623,0.979726899182424,0.0004405861836858,0.0013217587256802998,0.0004405862418934,0.0004405861836858,0.0008811722218524
no_id_137,0.0026434213796162,0.9696848119492644,0.0004405703220982,0.025468894658842903,0.0004405703220982,0.0004405702638905,0.0008811404404694999
no_id_138,0.0055185946403068994,0.6083421772927977,0.0009197658509947,0.0027592986589296,0.3797008395195007,0.0009197657345794,0.0018395317019894
no_id_139,0.7952906953869386,0.0015443512820638,0.0687154978513717,0.0023165272432378,0.1298164278268814,0.0007721757283434,0.0015443512238561001
no_id_14,0.2415416780859231,0.0113711105659604,0.0056855622678995,0.017056664917618,0.7072882652282715,0.0056855552829802,0.0113711101002991
no_id_140,0.0036076206597497,0.9079026365652682,0.0842808708548545,0.0018038103007711002,0.0006012702942825,0.0006012700614519,0.0012025402393191
no_id_141,0.9955294363608115,0.0008941091946326,0.0004470548301469,0.0013411638792602998,0.0004470548883546,0.0004470546846278,0.0008941092528402
no_id_142,0.0044670353527178,0.5938949427800252,0.0007445061346516,0.0022335182293318,0.2865812182426453,0.0007445057854056,0.1113342336611821
no_id_143,0.9588931236648931,0.0354871697491034,0.0007024654769338,0.0021073963143862,0.0007024655933491,0.0007024652441032,0.001404930721037
no_id_144,0.0031524252844971003,0.1753001999459228,0.0005254041170701,0.0015762125840408999,0.8178696036338806,0.0005254042334854,0.0010508082923478
no_id_145,0.0037142129149285996,0.2075325663317926,0.000619035505224,0.0018571065738796,0.4210949838161469,0.000619035505224,0.3645629997481592
no_id_146,0.0025183112302325002,0.0008394369506276,0.9937041997909546,0.0012591555423567,0.0004197185917291,0.0004197185335215,0.0008394369506276
no_id_147,0.8529914029058997,0.0009000066784209,0.0004500033683143,0.0013500102213582,0.1429585516452789,0.0004500033974181,0.0009000068530438999
no_id_148,0.4809359181381294,0.0008934817742555,0.0004467409162316,0.0013402227777986001,0.5150434374809265,0.0004467410035431,0.0008934817742555
no_id_149,0.0022345153847705998,0.000744838558603,0.0003724198031704,0.0011172577796968,0.4370996654033661,0.557686448097229,0.000744838558603
no_id_15,0.2110576924169433,0.0019546506227925003,0.0009773259516805,0.0029319765744729,0.0009773252531886,0.7801463603973389,0.0019546508556230998
no_id_150,0.32183253648690846,0.0010608786251394,0.0005304393125697,0.5061059944564474,0.1688788086175918,0.0005304393707774,0.0010608787997625
no_id_151,0.0091503211297091,0.0030501072760671,0.1681822538375854,0.004575161030515799,0.810467004776001,0.0015250535216182,0.0030501075088976
no_id_152,0.0060543520376081985,0.0020181172294540996,0.3092779815196991,0.0030271754367276003,0.6765952110290527,0.0010090585565194,0.0020181174622847
no_id_153,0.0025357396516481,0.0008452467736786999,0.861906886100769,0.0012678701896219,0.1321764141321182,0.0004226234159432,0.0008452466281594999
no_id_154,0.4355541490949687,0.0324570743832736,0.0005796498735435,0.0017389490967615001,0.5279312133789062,0.0005796496989205,0.0011592995724640002
no_id_155,0.0089409135980528,0.5004845322109758,0.0014901523245498,0.0044704552274195996,0.0014901523245498,0.4801434874534607,0.0029803047655149
no_id_156,0.2985992735484611,0.0018672470469026999,0.1274721473455429,0.0028008703375233,0.566459596157074,0.0009336236398667,0.0018672472797333002
no_id_157,0.10330656799487739,0.0011803117231465,0.0005901560653001,0.0017704677884466,0.8913820385932922,0.0005901558324694,0.0011803115485235
no_id_158,0.1189595031319183,0.8248175176559015,0.0006518755690194,0.0019556261249816,0.0006518756272271,0.0006518754526041,0.0523117426200769
no_id_159,0.0037514157593248002,0.890461130242329,0.0006252361927181,0.1026612487621604,0.0006252363673411,0.0006252360180951,0.0012504720361902
no_id_16,0.2879441317636517,0.6776778089115396,0.0007191288750618,0.0021573862177318,0.0007191287004388,0.0293441973626613,0.0014382576337082999
no_id_160,0.4955620915861798,0.0011797967599703999,0.0005898983799852,0.0017696948489173,0.4991288483142853,0.0005898983217775,0.0011797966435551002
no_id_161,0.0032343651982952998,0.3619714045198633,0.0005390610313042,0.47507878451142455,0.157559186220169,0.0005390608566813,0.0010781217133626
no_id_162,0.6922189717297441,0.1052630837075411,0.0006013061502017,0.0018039182759819997,0.0006013062084093,0.1983087658882141,0.0012026123586109999
no_id_163,0.5268485964625138,0.0968029288342221,0.0006870492943562,0.0020611468353305996,0.3715391159057617,0.0006870490033179,0.0013740979484280999
no_id_164,0.08437654870795058,0.9083716939785519,0.0009064744808711,0.0027194234426133,0.0009064745972864,0.0009064744226634,0.0018129488453268
no_id_165,0.0024048189225139,0.103772840608144,0.0004008032556157,0.0795964434510095,0.000400803197408,0.8126226663589478,0.0008016063657123
no_id_166,0.3125951753754631,0.0005406234995461001,0.4475083947181701,0.23828650487121178,0.0002673242415767,0.0002673241542652,0.0005346482794264999
no_id_167,0.0052113280398767,0.0017368319095111,0.0008684158092364,0.0026052477187475,0.7113577127456665,0.2764836251735687,0.0017368317930957998
no_id_168,0.0049387066392225,0.3615615738672203,0.000823117850814,0.0024693532031959,0.4033931791782379,0.2251678854227066,0.0016462354105897
no_id_169,0.0039521468570452,0.17954069405095638,0.0006586912204511,0.0019760737195609,0.6056728959083557,0.2068821042776108,0.0013173823826945
no_id_17,0.0083369668573138,0.0027789896121247,0.0013894945150241,0.9819366158917545,0.0013894949806854,0.0013894945150241,0.0027789892628788
no_id_170,0.0031275632791217998,0.0010425211512483,0.2993664443492889,0.6943783939932473,0.0005212607793509,0.0005212605465203,0.001042521034833
no_id_171,0.006698327139019701,0.0022327761398627,0.212593600153923,0.0033491638023405,0.2389052212238312,0.0011163880117237,0.5351045067654921
no_id_172,0.0048760956269687005,0.0016253655194303999,0.0008126826724037,0.37886048021027807,0.0008126828470267,0.6113872528076172,0.0016253651119768
no_id_173,0.28966267878422486,0.0014543014112859002,0.0007271508220583,0.0021814518840982,0.7037929892539978,0.0007271506474353,0.0014543015277012
no_id_174,0.0059539742069317,0.0019846585346385,0.0009923294419422,0.9870997099205852,0.0009923293255269,0.0009923290926963,0.0019846581853926
no_id_175,0.0032088525476863,0.0010696178651414,0.0005348089034669,0.8399446131079457,0.1536376625299453,0.0005348087288439,0.0010696178651414
no_id_176,0.0037144093075766006,0.0012381365522741,0.0332278683781623,0.0018572048284112002,0.9581051468849182,0.0006190683343447,0.0012381364358588
no_id_177,0.9909305562614461,0.0018138884333893,0.0009069490479305,0.0027208320097997,0.0009069442749023,0.0009069440420717,0.001813888316974
no_id_178,0.0051386507111598,0.0017128839390351,0.0008564419695176,0.8811915942351334,0.0008564420859329,0.0008564418531022,0.1093875814694911
no_id_179,0.7198858323390595,0.0010256556561216,0.2754986882209778,0.0015384833095594,0.0005128277698531,0.0005128276534378,0.0010256555979139001
no_id_18,0.20261653308989458,0.0018397948588244001,0.0009198975167237,0.0027596921427174,0.000919897633139,0.7891043424606323,0.001839794917032
no_id_180,0.0043119388865304,0.0014373131562023,0.0007186566363088,0.0021559697925111997,0.989220142364502,0.0007186565198935,0.0014373130979947
no_id_181,0.7880144477239808,0.0009929431253112,0.2075173258781433,0.0014894145424477001,0.0004964716499671,0.0004964714171364,0.0009929428924805
no_id_182,0.0078167697647584,0.0026055901544168,0.0013027949025854,0.0039083844749256,0.0013027950190007,0.001302795484662,0.9817608755547553
no_id_183,0.9918773538083767,0.0016245272709056,0.0008122634608298,0.0024367905571124997,0.0008122635190375,0.0008122636354528,0.0016245269798673
no_id_184,0.005685144045855401,0.0018950479570775001,0.000947524968069,0.0028425715863703,0.9857871532440186,0.0009475241531617,0.0018950481899081
no_id_185,0.9062904053134841,0.0012504793703554998,0.0006252396851778,0.08933294191956509,0.0006252397433854,0.0006252395105548,0.0012504791375249
no_id_186,0.0055982609046621,0.1036407051724381,0.0009330434841103,0.0027991303359156,0.8842297792434692,0.0009330434841103,0.0018660868518054
no_id_187,0.008526664925739,0.3057574505219236,0.0014211112866178,0.004263334092684,0.2824736535549164,0.3947155773639679,0.002842221641913
no_id_188,0.6830177301017101,0.04517867331742299,0.0003492712858133,0.17596847421373232,0.0944380015134811,0.0003492712567094,0.0006985423970036
no_id_189,0.0036422476405274995,0.2757230973802506,0.7163853049278259,0.0018211242277174,0.0006070414674468,0.0006070411764085,0.00121408252744
no_id_19,0.18662971694720898,0.001923908595927,0.8047126531600952,0.0028858625446445,0.0009619542979635,0.0009619542979635,0.0019239088287576
no_id_190,0.0031808914500284,0.4229223381262272,0.5701857209205627,0.0015904458705334001,0.0005301487981341,0.0005301486235111,0.0010602972470222
no_id_191,0.2280313147930425,0.38931546674575646,0.0010421979241073,0.0031265935394911,0.375357836484909,0.0010421978076919,0.0020843954989685
no_id_192,0.003573704336304,0.0011912350310012,0.8850768208503723,0.0017868528375401,0.1065845564007759,0.0005956173990853,0.0011912349145858999
no_id_193,0.9003134234226307,0.0017366081010549,0.0008683042833581,0.0026049122679978,0.0918718874454498,0.0008683040505275,0.0017366079846396001
no_id_194,0.27292546551325336,0.0649127184587995,0.0003361819544807,0.3336319563968571,0.0003361819253768,0.3271851241588592,0.0006723638216498
no_id_195,0.0062530952272935,0.0020843655802308,0.0010421827901154,0.9864516166271642,0.0010421834886074,0.0010421826737001,0.0020843653474002
no_id_196,0.0054382778471333,0.722613187332172,0.0009063799516297,0.002719139039982,0.2656038999557495,0.0009063797187991,0.0018127596704287999
no_id_197,0.0072145611047743,0.0024048541672527,0.0012024268507957,0.0036072806688023998,0.9819636344909668,0.0012024275492876,0.0024048535851761
no_id_198,0.0250192787498234,0.008339762687683001,0.0041699022985994,0.9457915411330758,0.0041698827408254,0.0041698799468576,0.008339759428054
no_id_199,0.5595542537048456,0.0039097215048967005,0.001954860985279,0.0058645822573451,0.4228519797325134,0.0019548612181097,0.0039097210392355
no_id_2,0.0075071050086987,0.0025023688795044,0.8153021335601807,0.0037535530282183,0.0012511841487139,0.0012511844979599,0.16843242268078018
no_id_20,0.040406245156191,0.0019544352544470997,0.9507988095283508,0.0029316525906323,0.0009772175690159,0.0009772182675078,0.0019544353708624
no_id_200,0.0039903678116386,0.0013301230501382,0.0006650615250691,0.0152091634809038,0.9768100380897522,0.0006650612922385,0.0013301225262693
no_id_201,0.6370555958710608,0.0009548001689834999,0.0004774000844918,0.0014322001370599,0.1727512925863266,0.0004774000262841,0.186851319274865
no_id_202,0.0039940407732499,0.0013313469826243,0.0006656734622083,0.0019970210851169,0.5658172965049744,0.4248632788658142,0.0013313469826242
no_id_203,0.0062540794024242,0.0020846925908698,0.7570059299468994,0.0031270388280971,0.2284012734889984,0.0010423467028886,0.0020846924744545
no_id_204,0.48447389531065693,0.000741617521271,0.0003708088188432,0.0011124260781796998,0.5121888518333435,0.0003708087315317,0.000741617346648
no_id_205,0.6388034922420045,0.0941524819936603,0.000638136465568,0.26385335956001643,0.000638136465568,0.000638136465568,0.0012762725818901
no_id_206,0.0034101229975929005,0.9920430419733748,0.000568353862036,0.0017050617607309,0.0005683555500581,0.0005683539202436,0.0011367076658643002
no_id_207,0.4673111315933054,0.0011367392144165,0.104399524629116,0.0017051088507286,0.423742413520813,0.0005683696363121,0.0011367392144165
no_id_208,0.6837794652092267,0.31190880283247674,0.0005389664438553,0.0016168992151505,0.0005389665602706,0.0005389664438553,0.0010779331205412
no_id_209,0.2812643178622235,0.0017131384229286,0.000856569444295,0.1231930745998395,0.5904031991958618,0.0008565690368413,0.0017131385393439002
no_id_21,0.7451277347281572,0.0022732967045157003,0.2446424812078476,0.0034099452896043003,0.0011366485850885,0.0011366481194272,0.0022732957731932
no_id_210,0.0063575825188307,0.0021191947162151,0.0010595971252769,0.0031787926563991,0.9841060638427734,0.0010595971252769,0.0021191942505538
no_id_211,0.007357669761404,0.0024525563931091,0.0012262784875929,0.9840583835029972,0.0012262784875929,0.0012262781383469,0.0024525561602785
no_id_212,0.0035410047275943,0.0011803348315879,0.0005901674740016,0.0017705020145511,0.0005901675904169,0.9911475181579592,0.0011803348315878
no_id_213,0.0073567854706195,0.0024522615130989998,0.3776298761367798,0.6076566057745366,0.0012261309893801,0.0012261306401342,0.0024522617459297
no_id_214,0.006467925733886401,0.217286788043566,0.0010779876029118,0.0032339631579815,0.498510092496872,0.0010779877193272,0.27234525291714806
no_id_215,0.8328944309614595,0.0041691258084028005,0.0020845627877861,0.0062536869663743,0.1483444720506668,0.0020845627877861,0.0041691239457576
no_id_216,0.0030500492430287,0.6218868229188955,0.0005083417054265,0.0015250250580719,0.3715047240257263,0.0005083416472189,0.0010166830616071
no_id_217,0.1418463994050395,0.001866643782705,0.0009333217749372,0.0027999653248116,0.0009333218913525,0.0009333216585218,0.850686999503523
no_id_218,0.5183166798669842,0.0021569848759098002,0.0010784926125779,0.4741338610183446,0.0010784924961626,0.0010784926125779,0.0021569848759099
no_id_219,0.0024855121155265,0.26767116770497523,0.0004142520192544,0.0012427561159709,0.2108300030231476,0.5165277719497681,0.0008285040676127
no_id_22,0.0901945353252811,0.0010690587223505998,0.9049946665763856,0.0016035876469685001,0.0005345292156562,0.0005345294484868,0.00106905848952
no_id_220,0.006466984981670701,0.0021556644933297,0.0010778309078887,0.0032334945863111,0.9838325381278992,0.0010778307914733,0.0021556616993620003
no_id_221,0.9327520398073827,0.0010780206066555,0.0005390103906393,0.0016170311719179002,0.0623968914151191,0.0005390102160163,0.0010780204320325
no_id_222,0.10944967548130059,0.4855640379537362,0.1103259399533271,0.0013794145488644,0.000459804869024,0.2919014990329742,0.0009196096798404
no_id_223,0.0050714933313427,0.0016904980293474,0.5424527525901794,0.4474042266374454,0.0008452490437775,0.0008452489855699,0.0016904978547245
no_id_224,0.0031796401599420007,0.0010598804801702,0.0005299400072544,0.0015898200217632,0.9920508861541748,0.0005299401236698,0.0010598800727165
no_id_225,0.0036784074036402,0.0012261358788236,0.0006130679976195,0.185612270142883,0.4340460896492005,0.0006130681140348,0.3742109284503385
no_id_226,0.5680017868289721,0.0018669049022719,0.0009334526839666,0.0028003571205771,0.4235972166061401,0.0009334524511359,0.0018669045530259
no_id_227,0.0078151993220669,0.1915328133618458,0.0013025332009419,0.0039075996028257,0.0013025335501879,0.0013025333173573,0.792836778331548
no_id_228,0.0110319983214137,0.0036773327738046,0.0018386674346402,0.005515998462214899,0.0018386672018095,0.001838666270487,0.9742587030632422
no_id_229,0.5813847390236331,0.0015831248601898,0.0580344498157501,0.0023746876395306,0.0007915623718872,0.0007915623718872,0.3550398476654663
no_id_23,0.9941118001588618,0.0011577942059374001,0.0005788970738649,0.0017366912215947,0.0006781017873436,0.0005788970738649,0.0011577940313144
no_id_230,0.8225761689245699,0.1709281750954686,0.0008119591511785,0.0024358780938199,0.0008119593258015,0.0008119591511785,0.0016239187098108
no_id_231,0.10903908382169882,0.0012507741339504,0.0006253871251828,0.0018761611427178001,0.8853324055671692,0.0006253869505599,0.0012507739011198
no_id_232,0.25743940140819155,0.0012503730831667,0.3327497243881225,0.0018755596247499,0.247873917222023,0.1575606614351272,0.0012503729667513001
no_id_233,0.0075018149800596,0.0025006051873787,0.0012503032339736,0.0037509083049369002,0.981245458126068,0.001250302651897,0.0025006050709634
no_id_234,0.0062525658868250004,0.002084188745357,0.0010420945473015,0.0031262827105818,0.0010420945473015,0.0010420943144708,0.9854107167338952
no_id_235,0.0034115223097610997,0.0011371742002665,0.1106117591261863,0.0017057610675691001,0.6098200082778931,0.0005685871001332,0.27274524018866936
no_id_236,0.1863890070235354,0.633406035718508,0.000718705356121,0.002156116417609,0.0417158864438533,0.1341768354177475,0.0014374105376190002
no_id_237,0.2152963882545007,0.5988733380800112,0.0005912990309298,0.18287378305103622,0.0005912993801757,0.0005912993801757,0.0011825980618595
no_id_238,0.2852231352590021,0.18599195103161031,0.0011583947343751,0.264220215845853,0.2599310874938965,0.0011583943851292,0.002316788304597
no_id_239,0.007767955656163101,0.0025019393069668997,0.0012509700609371,0.4283284890698268,0.2149992287158966,0.3426494896411896,0.0025019395397975
no_id_24,0.008528968435711898,0.9800990655785428,0.0014214952243492,0.0042644840432329995,0.001421496621333,0.0014214952243492,0.0028429889352990997
no_id_240,0.0260755819326729,0.8799996550369542,0.0916798636317253,0.0009620709752197,0.000320690422086,0.0003206903056707,0.0006413806113413
no_id_241,0.0029088598093947003,0.0009696199558674,0.0004848100361414,0.9936974502634256,0.0004848100361414,0.0004848100361414,0.0009696198394522
no_id_242,0.0034104820224454,0.2136594593175686,0.0005684136995114,0.7800879867281765,0.000568413932342,0.0005684136413037,0.0011368272826074
no_id_243,0.0035393727011974,0.6389102818793616,0.2600085139274597,0.09518222394399331,0.0005898955860175,0.0005898956442251,0.0011797909392042
no_id_244,0.006949022528715201,0.8173194229602814,0.167624369263649,0.0034745124867185,0.0011581705184653,0.0011581702856346,0.0023163405712693
no_id_245,0.0036075449897906,0.0012025150936096,0.0006012578960508,0.9921836765715851,0.0006012575468048,0.0006012577796354,0.0012025147443637
no_id_246,0.0041680132853794,0.0013893379946238,0.0006946687935851,0.0020840073702856,0.0006946693756617,0.0006946689100004,0.9902746445150113
no_id_247,0.0032059612567532994,0.001068654062692,0.0005343270022422,0.0016029811813495,0.1444973051548004,0.0005343269440345,0.8485564898001029
no_id_248,0.0032627701293675,0.0010875900625250002,0.000543795118574,0.0016313854721373999,0.0005437950603663,0.9918431043624878,0.0010875899461097
no_id_249,0.8016653577797113,0.0015444250311702,0.0007722125155851,0.0023166370228863,0.1913847029209137,0.0007722123409621,0.0015444247401319
no_id_25,0.5465100543224252,0.4493221906595863,0.0005209713126532,0.0015629141707903,0.0005209712544456,0.0005209711962379,0.0010419423924757998
no_id_250,0.24132170295342767,0.47755830985261133,0.0006074558477848,0.0018223673687314998,0.2382484972476959,0.0006074558477848,0.039834218798205104
no_id_251,0.005770839285105101,0.7462573908851482,0.0009618063922971,0.0028854197589678,0.2412391901016235,0.0009618065087124,0.0019236131338400998
no_id_252,0.008153264527208801,0.0027177546871825,0.6813662052154541,0.3023272372083738,0.0013588777510449,0.0013588775182142,0.0027177543379366
no_id_253,0.3390909439185632,0.000985384278465,0.0141171338036656,0.40193954127607845,0.2423888891935348,0.0004926921683363,0.0009853843366726
no_id_254,0.004465618927497099,0.1584148273686877,0.0007442699861712,0.31199270853539907,0.5221498012542725,0.0007442698115482,0.0014885399723424
no_id_255,0.0055164940422398,0.0018388313474133,0.0009194154990836,0.0027582469629123,0.9862087965011596,0.0009194162557832,0.0018388309981672
no_id_256,0.989572161925025,0.0020855650072915998,0.0010427822126075,0.0031283471034839003,0.0010427824454382,0.0010427823290228,0.002085564425215
no_id_257,0.003050003375392,0.3777418687823228,0.0005083337891846,0.0015250013675538999,0.6156497597694397,0.0005083338473923,0.0010166677529923
no_id_258,0.2712038938479962,0.268144825764466,0.077759712934494,0.0011953105858992,0.0003984368231613,0.3805009126663208,0.0007968738500494
no_id_259,0.9113110206089913,0.0010165187413803001,0.000508259399794,0.0015247779083437,0.084114633500576,0.000508259399794,0.001016518799588
no_id_26,0.9892194827552884,0.0021561071043832997,0.0010780533775687,0.0032341605983673,0.001078053493984,0.001078053493984,0.002156106289476
no_id_260,0.0028643020195884997,0.3897005766630171,0.0004773837863467,0.1916543681873008,0.413871169090271,0.0004773837863467,0.0009547673980705
no_id_261,0.3602198804146608,0.0010249791084788,0.0005124894669279,0.6052226598258129,0.0005124895833432,0.0314825624227523,0.0010249790502712
no_id_262,0.0056832425761963,0.0018944144248962,0.0009472072124481,0.987686335807666,0.0009472072124481,0.0009472073288634,0.0018944140756502
no_id_263,0.0039485947345381,0.0013161983806638,0.937610387802124,0.054492467606905695,0.0006580993649549,0.0006580991903319,0.0013161981478333
no_id_264,0.0039505741442551,0.13223267247667528,0.000658429111354,0.5237888227566144,0.0006584291695617,0.3373942375183105,0.001316858222708
no_id_265,0.1477615692419928,0.0036781667731701,0.0018390836194157,0.0055172496940939,0.0018390833865851,0.8356866836547852,0.0036781661910936002
no_id_266,0.0046892188838679,0.9890584946842864,0.0007815364515408,0.0023446099366991003,0.0007815364515408,0.0007815366261638,0.0015630725538357
