article,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
10.3389_fdigh.2018.00015,0.0006659305654466,0.1043108358862808,0.2786206280579789,0.0006659307982772,0.1107481323415413,0.504322547232732,0.0006659306236542
10.3389_fdigh.2018.00019,0.0001766102068359,0.0005298306350596,0.0003532204282237,0.00017661027959545,0.4975274519820232,0.00105966196861095,0.0001766102068359
10.3389_fdigh.2018.00023,0.00032564520370213334,0.0009769357275217,0.32877430319786066,0.00032564528131233335,0.0006512904074042667,0.0019538711446026,0.0003256452425072333
10.3389_fdigh.2018.00028,0.00016807578504083332,0.0005042273939276333,0.3309802717218796,0.00016807578504083332,0.0003361514730689,0.0010084545356220667,0.00016807578504083332
10.3389_fdigh.2018.00029,8.994447416624e-05,0.18982211563270537,0.00017988895997404,8.994447416624e-05,0.00017988894833248,0.009548270766390421,8.994446252472e-05
10.3389_fdigh.2019.00003,0.00010912810103033334,0.00032738431279230004,0.33179403539785807,0.00012064373004250001,0.00021825618265813333,0.0006547686934935667,0.00010912807192653332
10.3389_fdigh.2019.00004,0.00023687611489243334,0.3302539532499698,0.00047375222978486667,0.00023687611489243334,0.00047375222978486667,0.0014212564565240001,0.00023687613429500002
10.3389_fdigh.2019.00008,0.0007191239856183,0.44821726041845966,0.35060926654841745,0.0007191239274106,0.19470141216879702,0.0043147428077642,0.000719123869203
10.3389_fdigh.2019.00009,0.0001184231659863,0.0003552694688551,0.3316754301389058,0.00011842315628503334,0.00023684624466110003,0.0007105388406974,0.00011842313688246667
10.3389_fdigh.2019.00010,0.0001555494770097,0.3313111885994051,0.0003110989540194,0.00015554949641226668,0.00031109901222706665,0.0009332969008633667,0.0001555494770097
10.3389_fdigh.2019.00011,0.0006652266019955,0.3139836969785391,0.0013304530875756998,0.0006652266019955,0.0013304533204063001,0.6813597230939193,0.0006652264273725
10.3389_fdigh.2019.00014,0.0003345550503581,0.0010036648891398,0.0006691100134047,0.2339475452899933,0.7617031872796359,0.002007329894695,0.0003345549630466
10.3389_fdigh.2019.00015,0.0004402736958581,0.9942764719598925,0.0008805474208201001,0.0004402736958581,0.0008805487013886001,0.0026416418259028,0.0004402735794428
10.3389_fdigh.2019.00017,0.1394226402044296,0.0011299150937702,0.000753276690375,0.00037663837429135,0.0007532766612712,0.3571876297937705,0.0003766383451875
10.3389_fdigh.2019.00018,0.000694669317454,0.0020840075449085,0.0013893382856620998,0.0006946692592464,0.0013893414870834,0.9930533214355817,0.0006946692592464
10.3389_fdigh.2020.00001,4.791311544572222e-05,0.00014373934633716667,9.582622442393334e-05,4.791312191324444e-05,9.582622442393334e-05,0.11063198374338547,4.791310897821112e-05
10.3389_fdigh.2020.00002,0.016311723738908768,0.0002510881458874,0.000167392087557,8.369604862913333e-05,0.24326758701742315,0.07316815452456153,8.369603892786666e-05
10.4000_jtei.476,0.01756381669214793,0.12314922779998073,0.00035734996864837144,0.0001786750342164714,0.0003573500351714142,0.001072050022360429,0.00017867506747798573
10.4000_jtei.486,0.00017661318027723332,0.0997844728796432,0.06493944886218135,0.00017661314147213332,0.0003532262829442667,0.0010596787712226,0.00017661316087468334
10.4000_jtei.508,0.00052108138334005,0.0015632439753971,0.0010421625338494,0.00052108149975535,0.0010421627084724,0.0031264878343789004,0.4921837747097016
10.4000_jtei.522,0.00013190071331336663,0.00039570218844646666,0.00026380143632799997,0.00013190071331336663,0.0002638013975229,0.0007914042604776167,0.16468816002209977
10.4000_jtei.523,0.0013024699874222,0.0039074114756657,0.0026049392763525,0.0013024698710069,0.9817654378712177,0.0078148173633961,0.0013024698710069
10.4000_jtei.540,0.00066513166530055,0.001995394588448,0.0013302630395628,0.00066513166530055,0.0013302633306011,0.49334868619916944,0.00066513178171585
10.4000_jtei.774,0.1233011707663536,0.00033976558188440005,0.00022651032486463747,0.0001132551333284875,0.00022651025938101246,0.0006795307490391999,0.00011325514788040001
10.4000_jtei.787,0.1076947823166847,0.3894850474316626,0.00047002837527535,0.0002350141876377,0.00047002831706775003,0.00141008500941085,0.0002350142167415
10.4000_jtei.788,0.00018944441884133334,0.3308705516780415,0.0003788887212673667,0.00018944436063366666,0.0003788887212673333,0.0011366661443995,0.00018944439943876666
10.4000_jtei.790,0.3401617407798767,0.04319744202075515,0.00049638762720855,0.0002481938281562,0.0004963875690009,0.0014891626487950503,0.1139106974005699
10.4000_jtei.817,0.00039326162853586664,0.0011797850408280335,0.0007865231018513,0.00039326155092566663,0.0007865230242411,0.24342237901873878,0.08637162049611409
10.4000_jtei.949,0.4938307702541352,0.00123384580365375,0.0008225639467127,0.0004112820024602,0.0008225636847782501,0.0024676911707500497,0.00041128185694105
10.4000_jtei.968,0.1568418145179748,0.4700932424748316,0.3647291172528639,0.000833581900224,0.001667163800448,0.0050014908192675,0.000833582074847
10.4000_jtei.974,0.3694105446338653,0.001410163618857,0.5103361729125027,0.0004700544814113,0.0009401088464073,0.0028203268302601,0.1146125644445419
10.4000_jtei.979,0.0007815490826033,0.1725514343124813,0.0015630979323758998,0.0007815490826033,0.0015630978741682,0.0046892936225047,0.8180699944496155
10.5334_johd.12,9.195368038490001e-05,0.014115417026914618,0.14403423826443032,0.0006024425849318401,0.00018390731420366,0.04088009195402258,9.195366874336001e-05
10.5334_johd.16,0.0006651232833974,0.9913533831131645,0.0013302465667948,0.000665123341605,0.0013302465667947,0.003990739583969,0.0006651232251897
10.5334_johd.3,0.06060003116726875,0.0456230678391875,0.0004534021427389,0.14128319919109344,0.00045340199721975,0.001360206137178375,0.00022670115868095
10.5399_uo_hsda.3.1.1626,0.0007821363396942,0.9355800825869662,0.0015642724465578,0.0007821360486559,0.0015642721555194999,0.058944937889464,0.0007821363979019
10.5399_uo_hsda.3.1.1836,0.0390326343476772,0.0022368484060279,0.0014912320184521,0.4505287408828736,0.00149123178562145,0.0044736960553563,0.0007456162711605
10.5399_uo_hsda.3.1.3086,0.0009476522100158,0.0028429559315553002,0.0018953039543702,0.0009476520936004,0.0018953039543702,0.5418372040730899,0.449633926153183
10.5399_uo_hsda.4.1.3470,0.9923744201660156,0.0015251180157064,0.0010167453438043,0.0005083726719021,0.0010167451691813,0.0030502355075438,0.0005083725554868
10.5399_uo_hsda.4.1.3584,0.2170498371124268,0.0017208509962073001,0.0011472338228485,0.0005736169987358,0.692348760087043,0.0865861089550885,0.0005736170569434
10.5399_uo_hsda.4.1.3682,0.12151845544576645,0.14814602717524383,0.0004567443102132,0.0002283721551066,0.0004567442229017,0.17733823400340037,0.0518554151058197
10.5399_uo_hsda.6.1.2,0.0003724913112819,0.0937410136684775,0.0007449826225638333,0.0003724912724768,0.04607916565146294,0.19165069850472105,0.0003724913888921333
10.5399_uo_hsda.6.1.3,0.1742701828479766,0.0026422343216835,0.8142801192589104,0.0008807447738945,0.0017614893149583,0.005284468061290499,0.0008807449485175
10.6092_issn.2532-8816_7196,0.00015104363167966667,0.0004531304778841333,0.3312187247599165,0.00015104346675796668,0.0003020868559057333,0.0009062606356260667,0.00015104346675796668
10.6092_issn.2532-8816_7230,0.00018613244174045,0.00055839731066945,0.474797861825209,0.00018613242718855,0.00037226478161749997,0.00111679438850825,0.02278243005275725
10.6092_issn.2532-8816_7250,0.027065306901931763,0.00048095121746880004,0.0003206340712495,0.16127203702926635,0.00032063404796644,0.007031199045013601,0.00350924357771872
10.6092_issn.2532-8816_7253,0.08706154823303222,0.0003539638011716,0.00023597581312057996,0.00011798788327722001,0.00023597574327140002,0.11187655570683996,0.00011798792984336
10.6092_issn.2532-8816_7305,0.00010596222709864001,0.00031788662308824005,0.08935395188163966,0.00010596222709864001,0.00021192439598960002,0.1097983555286191,0.00010596220381556001
10.6092_issn.2532-8816_8053,0.0005637984722852,0.0016913950676097,0.2757321278913878,0.0005637984722852,0.0011275968863628,0.7197575044701805,0.0005637984140776
10.6092_issn.2532-8816_8161,0.9912318587303162,0.0017536294762975002,0.001169086783193,0.0005845433915965,0.0011690866085699,0.0035072594182563,0.0005845431005582
10.6092_issn.2532-8816_8174,0.2150716632604599,0.0019342019222675002,0.0012894679093733,0.0006447339546866,0.0012894678511656001,0.37130330165382464,0.4084671437740326
10.6092_issn.2532-8816_8555,0.0008230975363403,0.0024692927254362,0.0016461951890959,0.0008230976527556,0.0016461952473036,0.9917690408183258,0.0008230975363403
10.6092_issn.2532-8816_8575,0.0001969192671822,0.33784636942436913,0.089209549507359,0.00496908230707045,0.000393838432501,0.06718734833702895,0.0001969192526303
10.6092_issn.2532-8816_8585,0.1301002502441406,0.8590261806966736,0.0018122668843715,0.0009061334421858,0.0018122660694643,0.0054367991397154,0.0009061333257704
10.6092_issn.2532-8816_9063,0.0002334952150704,0.00070048552879595,0.00046699040103699997,0.00023349524417425,0.0912419051601318,0.19344449024356425,0.21367911994457245
10.6092_issn.2532-8816_9162,6.87253777869e-05,0.0002061761333606875,0.00013745076284975004,0.042026601731777184,0.00013745074102187503,0.002360975129704425,0.0800626203417778
1010.0803,0.00033610756509005,0.0010083227825816,0.00067221513018005,0.00033610756509005,0.49529450837871997,0.002016645419644,0.00033610750688235
1311.5401,0.000919641170185,0.9788105508778243,0.0018392825732006998,0.000919641344808,0.0018392822821624,0.014751970360521,0.0009196412283927
1312.4617,0.00015439694592106666,0.18892850478490195,0.05808043586633477,0.0847804347674052,0.0003087939112447,0.0009263816658250999,0.00015439690711596668
1312.5817,0.102169007062912,0.0829493040218948,0.0005899601965210499,0.26875486969947815,0.00058996016741725,0.0017698803858365,0.0431770123541355
1312.6675,0.0003454854886513,0.5867032153182662,0.3005924693425186,0.0003454855759628,0.0006909710646141,0.1109768778842406,0.0003454854886513
1402.2003,0.11098886529604594,0.05008648572644833,0.0003134184322940333,0.0001567092258483,0.00031341841289146666,0.0009402551998693333,0.17053417364756265
1405.3539,0.00023160890365640002,0.0006948266915665667,0.00046321774910513337,0.1522538463274638,0.00046321774910513337,0.17899499885970716,0.00023160884544873336
1602.08657,0.0014890435850247,0.0044671320356427,0.0029780878685414,0.0014890439342707,0.0029780871700494,0.9851095711346715,0.0014890441671013
1602.08715,0.00016548548592253335,0.0004964565159752667,0.00033097104945528335,0.00016548556353275,0.00033097104945528335,0.1650118092851092,0.0001654854665199833
1602.08844,0.1511932909488678,0.00120304935262535,0.0407971219683531,0.00040101647027765,0.0008020328532438,0.3052024772041476,0.00040101638296615
1603.01207,0.00028560983870796667,0.0008568293997086,0.0005712193669751,0.16989248991012573,0.0005712194639878667,0.00171365798451,0.15944230556488037
1603.01597,0.00038140415563245,0.0011442123795859498,0.0307464596407953,0.0003814043011516,0.0991462036618031,0.36781889208941715,0.00038140415563245
1801.00912,0.0001828181363331667,0.05698873252064607,0.27433360686215263,0.0001828181169306,0.00036563615625100006,0.001096908526960633,0.00018281807812549998
1807.04892,0.00016539600134516665,0.0004961880234380001,0.040400756523013094,0.21989367405573526,0.0003307920026903333,0.07188113068696103,0.0001653959819426
1808.10685,0.000107819745608125,0.06378077449335248,0.05941279470425795,0.12572824954986572,0.00021563941845667502,0.000646918371785325,0.0001078197310562
1912.05082,0.0003326392325107,0.0627173570683225,0.00066527852322905,0.00033263929071835,0.25783080980181694,0.0019958352204412,0.1761254519224167
2001.01863,0.0004772465617861,0.0014317396853583,0.0009544931817799,0.3809622526168823,0.0009544931235722,0.6147425756789742,0.0004772465035784
hal-00919370,0.0005125607131049,0.0015376820228993001,0.0010251214262096998,0.5148215889930725,0.0010251214262098,0.48056532209739083,0.0005125606548972
hal-01024985,0.0003158019389957,0.0009474057296755999,0.00063160384888755,0.0003158018516842,0.0006316036160569,0.4968419881479348,0.00031580182258035
hal-01265297,0.00014049949822946,0.00042149843648074003,0.0002809989498928,0.00014049948658794,0.0002809989848174,0.09256150420987971,0.10617400407791137
hal-01276243,0.0007915435708127,0.0023746307124383,0.2854290243703872,0.0007915436872281,0.0015830870834178,0.048859350034035506,0.6601707935333252
hal-01279493,0.0003767595917452,0.0011302786588203001,0.00075351895065975,0.00037675953353755,0.00075351906707505,0.3306347073230426,0.1659744530916214
hal-01280627,0.00022424470322826668,0.11749414026659599,0.0004484893288463,0.0002242446838257,0.00044848929004120004,0.0013454681223567999,0.21314825614293417
hal-01281266,0.0006319053936749666,0.0018957157929738002,0.0012638107097397,0.0006319053160647334,0.0012638107873499,0.2910672462700555,0.03657894084850947
hal-01282568,0.000521051348187,0.0015631536371074,0.001042102347128,0.0005210512317717,0.0010421024053357,0.9947894779616036,0.000521051348187
hal-01283638,0.00042825745185835,0.00128477223915975,0.000856514670886,0.0559107810258865,0.4385218600509688,0.00256954407086575,0.00042825745185835
hal-01287195,0.0013210112228989,0.0010904868831857,0.8010999228863511,0.0003634956665337,0.000726991216652,0.1950345912482588,0.0003634956956375
hal-01294158,0.000868629431352,0.4887078326428309,0.00173725874628865,0.000868629431352,0.0017372582224197,0.0052117761806583,0.0008686297223903
hal-01294591,0.0006316005019471,0.0018948018162821666,0.0012632013919452333,0.0006316008899981667,0.18392275782146802,0.14435778166322652,0.0006316007347777333
hal-01371751,0.000459898234112175,0.001379694702336525,0.00091979617718605,0.000459898234112175,0.0009197962353937,0.24540102429455146,0.0004598980594892
hal-01443713,0.0003126949013676,0.2856719375704415,0.210888394707581,0.0003126949595753,0.0006253897736314,0.0018761693208942001,0.0003126948722638
hal-01456090,0.0003049344755709,0.1960358563577756,0.0006098690675571401,0.00030493456870316,0.00060986897442488,0.0018296071561052798,0.0003049344755709
hal-01458216,0.00020844008152683333,0.0006253203027881,0.0498038209431494,0.14777361353238425,0.00041688026006639995,0.13429681811248875,0.00020844012033193336
hal-01466986,7.393104897345002e-05,0.1490467900342385,0.00014786213190138336,0.01673270761966705,0.00014786207854435,0.00044358625503561675,7.393104897345002e-05
hal-01528092,0.001275998307392,0.003827993874438,0.0025519957998766003,0.0012759980745613,0.37669931002892554,0.20657485560513997,0.4077938795089721
hal-01645124,0.0002541504218243,0.00076245106174605,0.00050830084364855,0.0002541504509281,0.4282950124179479,0.06967178327613499,0.00025415039272045
hal-01671592,0.0013028972316533,0.0039086906472219005,0.0026057934155686,0.5916131138801575,0.2782832075608894,0.12098335602786361,0.0013028969988226
hal-01759191,0.000332610739860675,0.000997832394205,0.0006652213633060249,0.00033261062344535,0.24534346334985455,0.0019956634205299502,0.00033261062344535
hal-01762730,0.0002572663943283,0.0007717990665696001,0.0005145327110464,0.0002572663555232,0.3297316160751507,0.0015435979391136667,0.0002572664525359667
hal-01913435,0.00025426367452986666,0.0007627910429921334,0.0836267969377028,0.00025426357751709997,0.0005085271938393,0.0015255814262975667,0.24640111128489176
hal-01915730,0.00034743110882115,0.226570229337085,0.00069486227585,0.00034743119613265,0.0006948622467461501,0.27099773046211323,0.0003474312543403
hal-01981922,0.19084066152572632,0.00819125623675058,0.00016134827164932,8.067414746618001e-05,0.00016134824254548003,0.00048404476256103996,8.067413582466e-05
hal-02109972,0.0003956838045269,0.0739038481842726,0.30700844363309443,0.0003956836881116,0.0007913676090538,0.0023741022741887,0.11513087153434755
hal-02154122,0.000248140946496275,0.0007444228976964751,0.0004962819803040249,0.05214452371001242,0.00049628200940785,0.1956222104490734,0.000248141004703925
hal-02280013,6.392605428116666e-05,0.16583562906210617,0.0001278521279649,6.392604943053334e-05,0.00012785208430915,0.0003835562820313,6.392605428116666e-05
hal-02324617,0.0002522362046875,0.00075670858495865,0.0005044725548941,0.02226015925407405,0.0005044724384788001,0.4754697146709076,0.0002522362046875
hal-02513038,4.2986172047675e-05,0.00012895854888483126,0.035334888878423946,0.026606291532516483,8.597230771556251e-05,0.00025791691223272503,4.2986172047675e-05
hal-02520508,0.0006446531624533,0.0019339596619828,0.0585049978690221,0.0006446532206609,0.5827447464107536,0.325954313680995,0.0295726209878921
halshs-01532877,0.00025630654999985,0.00076891959179185,0.2500679111399222,0.00025630657910365,0.000512613041792,0.2478816400107461,0.00025630657910365
halshs-01543050,0.20762890577316284,0.0011799541146804333,0.0007866357530777334,0.00039331797355163337,0.0007866357530777334,0.04957209927185117,0.07298577825228374
halshs-01557447,0.001025422476232,0.0030762677779419,0.0020508450688792998,0.0010254227090626,0.002050844952464,0.9897457761690018,0.0010254230583086
no_id_0,0.00046657849452455,0.0013997344067319,0.00093315629055715,0.00046657799975945,0.00093315605772655,0.00279946788214135,0.4930013418197632
no_id_1,0.0007190236356109,0.0021570710232479,0.0014380472712218,0.0007190237520262,0.0014380471548065,0.99280977708986,0.0007190239266492
no_id_10,0.0004253708175383,0.0012761125108225,0.0008507416932843001,0.0004253709630575,0.9940448129200375,0.0025522261857985,0.0004253710794728
no_id_100,0.000679675664287,0.0297379512921905,0.001359351153951,0.0006796755478717,0.9627856650040485,0.0040780529961918,0.0006796755478717
no_id_101,0.0008231697720475,0.9892988196806982,0.0016463391948491,0.0008231697720475,0.0016463394276797,0.0049390178173778,0.0008231697720475
no_id_102,0.0007355446578003,0.0022066334495319997,0.0014710888499393,0.0007355444831773,0.9897023671073837,0.0044132661423642,0.000735544541385
no_id_103,0.0004742449673358,0.0014227346691767,0.0009484899346715,0.0004742450837511,0.0009484900510869001,0.9952574988710692,0.0004742449673358
no_id_104,0.0007186431903392,0.0021559291053560997,0.057293620891869,0.0007186429575085,0.0014372862060552999,0.9369571892311792,0.0007186431321315
no_id_105,0.3110581934452057,0.0007336093403864,0.00048907293239605,0.00024453649530185,0.0004890729906037,0.18674096200265905,0.0002445365244057
no_id_106,0.0005437225336208,0.0016311673680318999,0.0010874449508264,0.0005437223007902,0.0010874448344111,0.9945627888082522,0.0005437225336208
no_id_107,0.0005584698519669,0.30985835968749587,0.3824237624648958,0.0005584696191363,0.0011169391218572,0.3049255213700232,0.0005584696773439
no_id_108,0.4095270037651062,0.00092883277102365,0.0359074008883908,0.00030961108859625,0.0006192218861542,0.052398304746020447,0.0003096109430771
no_id_109,0.3281071782112121,0.0009065117337738,0.3088827181491068,0.3593840599060058,0.0006043411267454,0.0018130234384439998,0.0003021706361323
no_id_11,0.0005631382809951666,0.0016894148041804002,0.19511476496700195,0.0005631382033849667,0.0011262765231852335,0.1337134810940672,0.0005631382033849667
no_id_110,0.3962589502334595,0.0016751725343055,0.0011167819611726999,0.0005583908059634,0.0011167816701344,0.5987154971226116,0.000558390864171
no_id_111,0.001024966710247,0.0030748952412974996,0.0020499301608651,0.0010249650804325,0.9856504832860081,0.0061497900169338,0.0010249651968479
no_id_112,0.0006012886879034,0.0018038661219178,0.0012025771429762,0.0006012885714881,0.0012025769683530999,0.9939871274400501,0.0006012908997945
no_id_113,0.0002573282884744,0.0007719845549823667,0.32973074422140297,0.0002573281914616333,0.0005146563441181666,0.0015439691681723667,0.0002573281914616333
no_id_114,0.18067938089370728,0.00035055152839047997,0.00023370103444901998,0.00011685048229992,0.00023370099952444,0.0007011029520071601,0.01768470108509062
no_id_115,0.0008015516796149,0.002404654456768,0.988778281258419,0.0008015515631996,0.0016031028935684,0.0048093084478748995,0.0008015516796149
no_id_116,0.407096803188324,0.0036082786973564997,0.577267286600545,0.0012027595657855,0.0024055197136474997,0.0072165584424508,0.0012027599150314
no_id_117,0.0004498998168855,0.0013496992760335998,0.7368540800816845,0.0004498996131587,0.0008997991972137,0.25954674568492897,0.0004498997004702
no_id_118,0.0005849334993399,0.0017548008472657,0.0011698668240568,0.0005849333247169,0.0011698664748109,0.9941506838076746,0.0005849333829246
no_id_119,0.0005683577619493,0.0017050726455636,0.0011367152328602501,0.00056835752911865,0.49204301583813503,0.0034101448836735,0.00056835752911865
no_id_12,0.0009061389913161334,0.0027184161202361,0.0018122774393607667,0.0009061382152140001,0.0018122771289199333,0.005436830765878066,0.3197412689526876
no_id_120,0.0824040248990058,0.0013592649775090002,0.0009061766904778,0.0004530882870312,0.0009061765449586,0.8344952941406515,0.0794760063290596
no_id_121,0.4177767038345337,0.0010976234043482,0.3100586150249,0.000365874468116,0.0007317490235434999,0.1864206804602869,0.083548717200756
no_id_122,0.3364599645137787,0.4218418825184926,0.0017681052559054,0.0008840523660182,0.0017681051976978,0.1872176047763784,0.050060287117958
no_id_123,0.7850237488746643,0.0028422735631464,0.2026597348740323,0.0009474245598539,0.0018948492361231,0.005684546777047,0.0009474246762692
no_id_124,0.0263704881072044,0.0016746614710425002,0.9460712900036014,0.0005582204321399,0.0011164408642797001,0.0033493226510468996,0.0208596177399158
no_id_125,0.00030064332531765,0.00090192951029155,0.0006012865051161,0.00030064315069465,0.0006012863304931,0.4969935581320896,0.00030064317979845
no_id_126,0.09543183445930481,0.0052604682665939005,0.0650094732506356,9.648847238469999e-05,0.00019297690596429998,0.0005789307469967333,9.648850148853335e-05
no_id_127,0.2879766523838043,0.4082451334688812,0.0013039601617492,0.0006519802263937,0.0013039601617492,0.2998663418111389,0.0006519802263937
no_id_128,0.00024233603229123336,0.3301829763804562,0.00048467202577733335,0.00024233603229123336,0.00048467196756970003,0.0014540160773320332,0.00024233603229123336
no_id_129,0.0008807816775515,0.0026423446252009,0.001761563355103,0.0008807816775515,0.0017615631222724,0.9911921803723085,0.0008807815611362
no_id_13,0.00031271338229995,0.3209233532834332,0.0006254267645999,0.0003127134114038,0.0006254270556382,0.0018762800609691,0.17532406747341156
no_id_130,0.9808629751205444,0.0038274085381999005,0.0025516056921332,0.001275802613236,0.002551605226472,0.0076548159122465,0.0012758024968206
no_id_131,0.0015247447881847,0.0045742335496468,0.0030494896927848,0.0015247446717694,0.8359695653198286,0.009148465702309901,0.1442086845636367
no_id_132,0.00024250206479335,0.08810116966196796,0.23369801095395815,0.0002425020065857,0.0004850040131714,0.0014550118648911,0.17577579617500305
no_id_133,0.000135961992782525,0.00040788593469185004,0.24809652943804392,0.0001359619636787,0.00027192395646125,0.0008157718402798499,0.0001359620509902
no_id_134,0.00012308548321015,0.000369256376870875,0.0414535309973871,0.0001230854250025,0.000246170893660725,0.2075617852096911,0.000123085468658225
no_id_135,7.720494177192e-05,0.00023161481367421996,0.19891913434839809,7.720491266808e-05,0.00015440985444,0.00046322950511234,7.720493013038e-05
no_id_136,8.811724837867999e-05,0.00026435174513605997,0.1959453798364848,8.811723673716e-05,0.00017623444437048,0.00334968374809246,8.811723673716e-05
no_id_137,0.00011014258052455,0.006367223664710726,0.2424212029873161,0.000110142565972625,0.00022028511011737499,0.00066085534490405,0.00011014258052455
no_id_138,0.18985041975975034,0.0013796493294648,0.30417108864639886,0.0004598828672897,0.0009197658509947,0.0027592973201534497,0.00045988292549735
no_id_139,0.0649082139134407,0.0011582636216189,0.0007721756410319,0.0003860878641717,0.0007721756119280501,0.3976453476934693,0.03435774892568585
no_id_14,0.7072882652282715,0.017056664917618,0.0113711105659604,0.0056855552829802,0.0113711101002991,0.2415416780859231,0.0056855622678995
no_id_140,0.0006012702942825,0.0018038103007711002,0.9079026365652682,0.0006012700614519,0.0012025402393191,0.0036076206597497,0.0842808708548545
no_id_141,0.0004470548883546,0.0013411638792602998,0.0008941091946326,0.0004470546846278,0.0008941092528402,0.9955294363608115,0.0004470548301469
no_id_142,0.2865812182426453,0.0022335182293318,0.5938949427800252,0.0007445057854056,0.1113342336611821,0.0044670353527178,0.0007445061346516
no_id_143,0.0007024655933491,0.0021073963143862,0.0354871697491034,0.0007024652441032,0.001404930721037,0.9588931236648931,0.0007024654769338
no_id_144,0.8178696036338806,0.0015762125840408999,0.1753001999459228,0.0005254042334854,0.0010508082923478,0.0031524252844971003,0.0005254041170701
no_id_145,0.4210949838161469,0.0018571065738796,0.2075325663317926,0.000619035505224,0.3645629997481592,0.0037142129149285996,0.000619035505224
no_id_146,0.0004197185917291,0.0012591555423567,0.0008394369506276,0.0004197185335215,0.0008394369506276,0.0025183112302325002,0.9937041997909546
no_id_147,0.0476528505484263,0.0004500034071194,0.0003000022261403,0.0001500011324727,0.0003000022843479666,0.2843304676352999,0.00015000112277143332
no_id_148,0.1030086874961853,0.00026804455555972,0.0001786963548511,8.934820070862e-05,0.0001786963548511,0.09618718362762588,8.934818324632e-05
no_id_149,0.4370996654033661,0.0011172577796968,0.000744838558603,0.557686448097229,0.000744838558603,0.0022345153847705998,0.0003724198031704
no_id_15,0.0009773252531886,0.0029319765744729,0.0019546506227925003,0.7801463603973389,0.0019546508556230998,0.2110576924169433,0.0009773259516805
no_id_150,0.1688788086175918,0.5061059944564474,0.0010608786251394,0.0005304393707774,0.0010608787997625,0.32183253648690846,0.0005304393125697
no_id_151,0.4052335023880005,0.0022875805152578997,0.00152505363803355,0.0007625267608091,0.0015250537544488,0.00457516056485455,0.0840911269187927
no_id_152,0.6765952110290527,0.0030271754367276003,0.0020181172294540996,0.0010090585565194,0.0020181174622847,0.0060543520376081985,0.3092779815196991
no_id_153,0.1321764141321182,0.0012678701896219,0.0008452467736786999,0.0004226234159432,0.0008452466281594999,0.0025357396516481,0.861906886100769
no_id_154,0.5279312133789062,0.0017389490967615001,0.0324570743832736,0.0005796496989205,0.0011592995724640002,0.4355541490949687,0.0005796498735435
no_id_155,0.0014901523245498,0.0044704552274195996,0.5004845322109758,0.4801434874534607,0.0029803047655149,0.0089409135980528,0.0014901523245498
no_id_156,0.566459596157074,0.0028008703375233,0.0018672470469026999,0.0009336236398667,0.0018672472797333002,0.2985992735484611,0.1274721473455429
no_id_157,0.8913820385932922,0.0017704677884466,0.0011803117231465,0.0005901558324694,0.0011803115485235,0.10330656799487739,0.0005901560653001
no_id_158,0.0006518756272271,0.0019556261249816,0.8248175176559015,0.0006518754526041,0.0523117426200769,0.1189595031319183,0.0006518755690194
no_id_159,0.00020841212244703333,0.03422041625405347,0.296820376747443,0.0002084120060317,0.0004168240120634,0.0012504719197749335,0.00020841206423936667
no_id_16,0.0007191287004388,0.0021573862177318,0.6776778089115396,0.0293441973626613,0.0014382576337082999,0.2879441317636517,0.0007191288750618
no_id_160,0.4991288483142853,0.0017696948489173,0.0011797967599703999,0.0005898983217775,0.0011797966435551002,0.4955620915861798,0.0005898983799852
no_id_161,0.157559186220169,0.47507878451142455,0.3619714045198633,0.0005390608566813,0.0010781217133626,0.0032343651982952998,0.0005390610313042
no_id_162,0.0006013062084093,0.0018039182759819997,0.1052630837075411,0.1983087658882141,0.0012026123586109999,0.6922189717297441,0.0006013061502017
no_id_163,0.024769274393717452,0.00013740978902203996,0.00645352858894814,4.5803266887859985e-05,9.160652989520666e-05,0.035123239764167584,4.5803286290413334e-05
no_id_164,0.0009064745972864,0.0027194234426133,0.9083716939785519,0.0009064744226634,0.0018129488453268,0.08437654870795058,0.0009064744808711
no_id_165,0.00013360106580266668,0.026532147817003165,0.034590946869381335,0.27087422211964923,0.0002672021219041,0.0008016063075046333,0.00013360108520523334
no_id_166,8.910808052556666e-05,0.0794288349570706,0.00018020783318203337,8.910805142173333e-05,0.00017821609314216664,0.10419839179182104,0.1491694649060567
no_id_167,0.35567885637283325,0.00130262385937375,0.00086841595475555,0.13824181258678436,0.0008684158965478999,0.00260566401993835,0.0004342079046182
no_id_168,0.4033931791782379,0.0024693532031959,0.3615615738672203,0.2251678854227066,0.0016462354105897,0.0049387066392225,0.000823117850814
no_id_169,0.30283644795417786,0.00098803685978045,0.08977034702547819,0.1034410521388054,0.00065869119134725,0.0019760734285226,0.00032934561022555
no_id_17,0.0013894949806854,0.9819366158917545,0.0027789896121247,0.0013894945150241,0.0027789892628788,0.0083369668573138,0.0013894945150241
no_id_170,0.0005212607793509,0.6943783939932473,0.0010425211512483,0.0005212605465203,0.001042521034833,0.0031275632791217998,0.2993664443492889
no_id_171,0.2389052212238312,0.0033491638023405,0.0022327761398627,0.0011163880117237,0.5351045067654921,0.006698327139019701,0.212593600153923
no_id_172,0.00016253656940534,0.07577209604205562,0.00032507310388607996,0.12227745056152343,0.00032507302239536,0.0009752191253937401,0.00016253653448074
